,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
14,3890,Polygon,MATIC,polygon,1297,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9899142960.602293,10000000000.0,False,,15,,,,2024-03-04T12:52:00.000Z,1.1175088938728588,719191075.6351752,-15.0424,1.82364271,4.17949288,9.69433394,41.54149728,28.6620366,40.60612083,11062380300.191965,0.4552,11175088938.73,,2024-03-04T12:52:00.000Z,,,,,,2024-03-04 19:53:58.078834
15,11419,Toncoin,TON,toncoin,206,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3468174742.8465657,5103685945.121637,True,,16,3414166606.0,9318807553.455091,,2024-03-04T12:53:00.000Z,2.729453078557553,79071240.83544031,14.021,-0.1456513,3.07100998,28.10158638,33.9322941,23.85914682,15.6420031,9466220228.838108,0.3895,13930271314.9,,2024-03-04T12:53:00.000Z,,,,,,2024-03-04 19:53:58.078834
16,1831,Bitcoin Cash,BCH,bitcoin-cash,849,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19659418.75,19659418.75,False,,17,,,,2024-03-04T12:52:00.000Z,453.8875540397548,1270049626.6740687,-54.5237,-0.95774979,-4.84175159,71.92170251,89.6670356,92.44137278,88.53848346,8923165490.280794,0.3676,9531638634.83,,2024-03-04T12:52:00.000Z,,,,,,2024-03-04 19:53:58.078834
17,7083,Uniswap,UNI,uniswap,951,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem']",1000000000.0,598736139.71,1000000000.0,False,,18,,,1.34803791,2024-03-04T12:52:00.000Z,12.80765234716367,340688645.6905121,-24.6606,1.17418703,0.16818133,20.9627528,107.75607338,93.15066224,111.1391712,7668404325.088496,0.3159,12807652347.16,5688567267.77013,2024-03-04T12:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-03-04 19:53:58.078834
18,2,Litecoin,LTC,litecoin,1122,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74272774.85750493,84000000.0,False,,19,,,,2024-03-04T12:53:00.000Z,90.40351400051058,634686050.3369843,-29.4904,-0.2478407,-1.39324139,29.71473956,32.25992033,38.14780084,25.65972625,6714519841.687218,0.2766,7593895176.04,,2024-03-04T12:53:00.000Z,,,,,,2024-03-04 19:53:58.078834
19,8916,Internet Computer,ICP,internet-computer,218,2021-03-23T00:00:00.000Z,"['platform', 'distributed-computing', 'collectibles-nfts', 'defi', 'privacy', 'interoperability', 'smart-contracts', 'dao', 'wallet', 'storage', 'polychain-capital-portfolio', 'governance', 'launchpad', 'lending-borowing', 'metaverse', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'internet-computer-ecosystem', 'bitcoin-ecosystem', 'real-world-assets', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",,459604032.0892868,515022252.2900631,True,,20,459604032.0892868,6150920753.189752,,2024-03-04T12:52:00.000Z,13.383087013463838,224768324.36503607,15.2172,0.56357255,2.53831492,9.0042625,-0.72681701,-5.89522,169.9733539,6150920753.189752,0.2531,6892587616.27,,2024-03-04T12:52:00.000Z,8916.0,ICP,ICP,internet-computer,ryjl3-tyaaa-aaaaa-aaaba-cai,2024-03-04 19:53:58.078834
0,1,Bitcoin,BTC,bitcoin,10846,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19644375.0,19644375.0,False,,1,,,,2024-03-04T12:57:00.000Z,65163.745097430845,43674708421.8544,89.4691,0.04776453,4.69001595,27.27634304,51.35615044,50.0815655,55.62086593,1280101045098.343,52.6429,1368438647046.05,,2024-03-04T12:57:00.000Z,,,,,,2024-03-04 19:58:59.000417
1,1027,Ethereum,ETH,ethereum,8494,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120133136.73445426,120133136.73445426,True,,2,,,,2024-03-04T12:57:00.000Z,3508.8225849249816,17803085291.757744,46.3956,0.08387313,2.43219394,14.56550674,52.20084225,56.60995647,58.56410529,421525863371.7341,17.3348,421525863371.73,,2024-03-04T12:57:00.000Z,,,,,,2024-03-04 19:58:59.000417
2,825,Tether USDt,USDT,tether,76752,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,99515227360.76811,102800078701.88501,True,,3,,,,2024-03-04T12:56:00.000Z,1.0004510151014496,87330970843.94753,27.8117,-0.02870432,-0.0024828,0.05346102,0.07640986,-0.06045362,0.04044877,99560110231.13202,4.0943,102846443089.81,,2024-03-04T12:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-03-04 19:58:59.000417
3,1839,BNB,BNB,bnb,2081,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149541613.4668026,149541613.4668026,False,,4,,,,2024-03-04T12:56:00.000Z,418.78374219260115,1769902238.0876818,3.6554,0.12472629,1.24691572,7.26919804,38.96567817,31.65534407,81.742484,62625596501.14707,2.5754,62625596501.15,,2024-03-04T12:56:00.000Z,,,,,,2024-03-04 19:58:59.000417
4,5426,Solana,SOL,solana,630,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,442942446.2322949,571043504.0667281,True,,5,,,,2024-03-04T12:57:00.000Z,132.93427157990826,3217020140.136753,11.7259,0.19753047,3.54183286,31.22570633,34.60151901,33.39249665,119.83417785,58882231441.7128,2.4215,75911252253.55,,2024-03-04T12:57:00.000Z,,,,,,2024-03-04 19:58:59.000417
5,52,XRP,XRP,xrp,1237,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54664031281.0,99987852435.0,False,,6,,,,2024-03-04T12:57:00.000Z,0.6543543476748487,2707824622.430938,18.1815,-0.90272208,4.46064749,23.0064174,24.71524447,12.79821481,6.92758722,35769646530.15628,1.4708,65435434767.48,,2024-03-04T12:57:00.000Z,,,,,,2024-03-04 19:58:59.000417
6,3408,USDC,USDC,usd-coin,17008,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,28878787153.309654,28878787153.309654,False,,7,,,,2024-03-04T12:57:00.000Z,0.9999028967221819,7325096668.790897,35.5474,-0.01246881,0.00222654,-0.00543667,-0.02673555,-0.03320723,-0.00939802,28875982928.417656,1.1875,28875982928.42,,2024-03-04T12:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-03-04 19:58:59.000417
7,2010,Cardano,ADA,cardano,1086,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35485670834.303,36671429496.447,False,,8,,,,2024-03-04T12:56:00.000Z,0.7822570895879742,1321056015.661373,37.7267,-0.31043776,7.33091722,34.24029727,49.60180997,38.83947838,95.24280013,27758917588.918728,1.1418,35201569031.46,,2024-03-04T12:56:00.000Z,,,,,,2024-03-04 19:58:59.000417
8,74,Dogecoin,DOGE,dogecoin,901,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143327356383.7052,143327356383.7052,True,,9,,,,2024-03-04T12:57:00.000Z,0.1621934182145772,4979979539.243358,67.6048,-0.27302076,15.27940273,91.5714437,104.69818699,95.7960246,81.64550419,23246753855.532047,0.9559,23246753855.53,,2024-03-04T12:57:00.000Z,,,,,,2024-03-04 19:58:59.000417
9,5805,Avalanche,AVAX,avalanche,674,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,377255658.28268355,435945298.28268355,False,,10,,,,2024-03-04T12:56:00.000Z,43.7388123845141,583040231.7797041,-19.5827,0.30373876,2.21512928,19.01225681,22.33239812,17.57619071,98.08798351,16500714458.622658,0.6787,31491944916.85,,2024-03-04T12:56:00.000Z,,,,,,2024-03-04 19:58:59.000417
10,5994,Shiba Inu,SHIB,shiba-inu,749,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-03-04T12:56:00.000Z,2.660966417682495e-05,4097464835.861284,-5.8962,1.34933339,19.91468241,178.79968031,192.59707963,174.77750663,188.6641684,15680793324.684746,0.6448,15687304062.32,,2024-03-04T12:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-03-04 19:58:59.000417
11,6636,Polkadot,DOT,polkadot-new,697,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1285571578.5353236,1417832080.2436752,True,,12,,,,2024-03-04T12:56:00.000Z,10.150158723135018,810886047.1249988,46.5578,1.59900573,9.81530051,32.58963302,46.81400308,31.26405196,82.8418961,13048755572.08477,0.5366,14391220657.23,,2024-03-04T12:56:00.000Z,,,,,,2024-03-04 19:58:59.000417
12,1958,TRON,TRX,tron,937,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87950429527.30116,87950540784.34041,True,,13,71659659264.0,10095751388.62786,,2024-03-04T12:56:00.000Z,0.14088472499477414,367929823.8750403,20.2582,-0.1366315,0.34533443,1.98464081,20.94504196,31.70837542,37.13116599,12390872077.126087,0.5095,12390887751.54,,2024-03-04T12:56:00.000Z,,,,,,2024-03-04 19:58:59.000417
13,1975,Chainlink,LINK,chainlink,1664,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,14,,,,2024-03-04T12:56:00.000Z,20.66163993426477,559866777.3420944,-28.3093,0.94814436,0.50163226,12.98490856,15.6770842,43.49652979,34.26876431,12130448194.912964,0.499,20661639934.26,,2024-03-04T12:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-03-04 19:58:59.000417
14,3890,Polygon,MATIC,polygon,1297,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9899142960.602293,10000000000.0,False,,15,,,,2024-03-04T12:56:00.000Z,1.1173519335824371,725746100.1299311,-14.3223,1.79750087,4.1467017,10.11326148,41.5558468,28.53507973,40.57806879,11060826527.837944,0.4551,11173519335.82,,2024-03-04T12:56:00.000Z,,,,,,2024-03-04 19:58:59.000417
15,11419,Toncoin,TON,toncoin,206,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3468174742.8465657,5103685945.121637,True,,16,3414166606.0,9312994777.494806,,2024-03-04T12:57:00.000Z,2.727750532480841,79234957.25524122,14.2573,0.12936817,3.03706911,27.82005204,33.92707936,23.65133651,15.49967923,9460315501.536324,0.389,13921582054.42,,2024-03-04T12:57:00.000Z,,,,,,2024-03-04 19:58:59.000417
16,1831,Bitcoin Cash,BCH,bitcoin-cash,849,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19659418.75,19659418.75,False,,17,,,,2024-03-04T12:56:00.000Z,454.8643556768663,1270774821.6039433,-54.448,-0.6838549,-4.82176391,72.34531364,90.10608498,92.82747767,89.00245884,8942368842.700455,0.3677,9552151469.21,,2024-03-04T12:56:00.000Z,,,,,,2024-03-04 19:58:59.000417
17,7083,Uniswap,UNI,uniswap,951,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem']",1000000000.0,598736139.71,1000000000.0,False,,18,,,1.34872494,2024-03-04T12:56:00.000Z,12.814179824380451,340123870.8246262,-25.0682,0.76451606,-0.00748932,21.17056058,108.11463935,93.02086406,111.37343881,7672312561.599318,0.3155,12814179824.38,5688567267.77013,2024-03-04T12:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-03-04 19:58:59.000417
18,2,Litecoin,LTC,litecoin,1122,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74272774.85750493,84000000.0,False,,19,,,,2024-03-04T12:57:00.000Z,90.5091513940718,634913233.089702,-29.566,-0.1025557,-1.51082137,29.86058157,32.37943921,38.25243014,25.81240653,6722365824.035723,0.2765,7602768717.1,,2024-03-04T12:57:00.000Z,,,,,,2024-03-04 19:58:59.000417
19,8916,Internet Computer,ICP,internet-computer,218,2021-03-23T00:00:00.000Z,"['platform', 'distributed-computing', 'collectibles-nfts', 'defi', 'privacy', 'interoperability', 'smart-contracts', 'dao', 'wallet', 'storage', 'polychain-capital-portfolio', 'governance', 'launchpad', 'lending-borowing', 'metaverse', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'internet-computer-ecosystem', 'bitcoin-ecosystem', 'real-world-assets', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",,459604032.0892868,515022252.2900631,True,,20,459604032.0892868,6156640593.534671,,2024-03-04T12:56:00.000Z,13.395532161777524,225123311.39871734,15.3405,0.56546015,2.50188777,9.2843241,-0.18935826,-5.71589103,170.21421127,6156640593.534671,0.2533,6898997144.58,,2024-03-04T12:56:00.000Z,8916.0,ICP,ICP,internet-computer,ryjl3-tyaaa-aaaaa-aaaba-cai,2024-03-04 19:58:59.000417
0,1,Bitcoin,BTC,bitcoin,10846,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19644375.0,19644375.0,False,,1,,,,2024-03-04T13:02:00.000Z,65202.34452929988,43650555286.54522,88.9314,-0.02449914,4.67091263,27.30659118,51.43504749,50.23306454,55.63596128,1280859306812.7654,52.6483,1369249235115.3,,2024-03-04T13:02:00.000Z,,,,,,2024-03-04 20:04:00.140986
1,1027,Ethereum,ETH,ethereum,8494,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120133136.73445426,120133136.73445426,True,,2,,,,2024-03-04T13:02:00.000Z,3509.276723493418,17775577045.56733,46.0528,0.05001302,2.4360783,14.57820577,52.29541084,56.91315183,58.51114239,421580420462.4724,17.3286,421580420462.47,,2024-03-04T13:02:00.000Z,,,,,,2024-03-04 20:04:00.140986
2,825,Tether USDt,USDT,tether,76753,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,99515227360.76811,102800078701.88501,True,,3,,,,2024-03-04T13:01:00.000Z,1.0004039600504115,87322902184.41109,27.5809,-0.02717114,0.00490837,0.05274502,0.07653873,-0.06464103,0.07424776,99555427537.02948,4.0921,102841605826.86,,2024-03-04T13:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-03-04 20:04:00.140986
3,1839,BNB,BNB,bnb,2081,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149541613.4668026,149541613.4668026,False,,4,,,,2024-03-04T13:01:00.000Z,418.90300285166796,1770907731.1945896,3.6944,0.28893324,1.31064756,7.32075902,39.04768889,31.79308457,81.55505902,62643430932.52704,2.5749,62643430932.53,,2024-03-04T13:01:00.000Z,,,,,,2024-03-04 20:04:00.140986
